Estimator,parameters,best_params,Scaler,Sampler,Clusterer,Feature Selector,Interaction feature,0_precision,0_recall,0_f1-score,1_precision,1_recall,1_f1-score,macro_avg_precision,macro_avg_recall,macro_avg_f1-score,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1-score,accuracy
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 100, 'max_iter': 1000}",StandardScaler,UnderSampler,KMeans,passthrough,passthrough,0.9777777777777777,0.7374301675977654,0.8407643312101911,0.27692307692307694,0.8571428571428571,0.41860465116279066,0.6273504273504273,0.7972865123703112,0.629684491186491,0.9041880341880341,0.75,0.796437564805214,0.75
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 0.1, 'max_iter': 1000}",StandardScaler,UnderSampler,KMeans,passthrough,PolynomialFeatures,0.95625,0.8547486033519553,0.9026548672566372,0.35,0.6666666666666666,0.4590163934426229,0.653125,0.7607076350093109,0.6808356303496301,0.8925937500000001,0.835,0.8560728275061658,0.835
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 1, 'max_iter': 1000}",StandardScaler,UnderSampler,KMeans,SelectKBest,passthrough,0.9685534591194969,0.8603351955307262,0.9112426035502958,0.3902439024390244,0.7619047619047619,0.5161290322580646,0.6793986807792607,0.8111199787177441,0.7136858179041803,0.9078309556680472,0.85,0.8697556785646116,0.85
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 0.1, 'max_iter': 1000}",StandardScaler,UnderSampler,KMeans,SelectKBest,PolynomialFeatures,0.967948717948718,0.8435754189944135,0.9014925373134328,0.36363636363636365,0.7619047619047619,0.4923076923076923,0.6657925407925408,0.8027400904495876,0.6969001148105626,0.9044959207459208,0.835,0.85852812858783,0.835
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 100, 'max_iter': 1000}",StandardScaler,UnderSampler,KMeans,SelectFpr,passthrough,0.9872611464968153,0.8659217877094972,0.9226190476190476,0.4418604651162791,0.9047619047619048,0.59375,0.7145608058065471,0.885341846235701,0.7581845238095237,0.9299940749518589,0.87,0.8880877976190475,0.87
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 0.1, 'max_iter': 1000}",StandardScaler,UnderSampler,KMeans,SelectFpr,PolynomialFeatures,0.9691358024691358,0.8770949720670391,0.9208211143695014,0.42105263157894735,0.7619047619047619,0.5423728813559322,0.6950942170240415,0.8194998669859005,0.7315969978627168,0.911587069525666,0.865,0.8810840499030766,0.865
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 10, 'max_iter': 1000}",StandardScaler,UnderSampler,passthrough,passthrough,passthrough,0.9807692307692307,0.8547486033519553,0.9134328358208955,0.4090909090909091,0.8571428571428571,0.5538461538461539,0.6949300699300699,0.8559457302474063,0.7336394948335248,0.9207430069930069,0.855,0.8756762342135477,0.855
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 0.1, 'max_iter': 1000}",StandardScaler,UnderSampler,passthrough,passthrough,PolynomialFeatures,0.9875776397515528,0.888268156424581,0.9352941176470588,0.48717948717948717,0.9047619047619048,0.6333333333333333,0.73737856346552,0.8965150305932429,0.7843137254901961,0.9350358337314859,0.89,0.9035882352941177,0.89
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 0.1, 'max_iter': 1000}",StandardScaler,UnderSampler,passthrough,SelectKBest,passthrough,0.9805194805194806,0.8435754189944135,0.9069069069069069,0.391304347826087,0.8571428571428571,0.5373134328358209,0.6859119141727837,0.8503591380686353,0.7221101698713639,0.9186518915866742,0.845,0.8680995921294428,0.845
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 100, 'max_iter': 1000}",StandardScaler,UnderSampler,passthrough,SelectKBest,PolynomialFeatures,0.974025974025974,0.8379888268156425,0.9009009009009009,0.3695652173913043,0.8095238095238095,0.5074626865671641,0.6717955957086392,0.823756318169726,0.7041817937340324,0.9105575945793336,0.835,0.8595898883958586,0.835
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 1, 'max_iter': 1000}",StandardScaler,UnderSampler,passthrough,SelectFpr,passthrough,0.9760479041916168,0.9106145251396648,0.9421965317919075,0.5151515151515151,0.8095238095238095,0.6296296296296297,0.745599709671566,0.8600691673317371,0.7859130807107686,0.9276537833424061,0.9,0.9093770070648683,0.9
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 0.1, 'max_iter': 1000}",StandardScaler,UnderSampler,passthrough,SelectFpr,PolynomialFeatures,0.9748427672955975,0.8659217877094972,0.9171597633136095,0.4146341463414634,0.8095238095238095,0.5483870967741935,0.6947384568185304,0.8377227986166533,0.7327734300439015,0.9160208620954134,0.86,0.8784386333269708,0.86
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 10, 'max_iter': 1000}",StandardScaler,passtrough,KMeans,passthrough,passthrough,0.9175257731958762,0.994413407821229,0.9544235924932976,0.8333333333333334,0.23809523809523808,0.37037037037037035,0.8754295532646048,0.6162543229582336,0.662396981431834,0.9086855670103092,0.915,0.8930980041703901,0.915
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 1, 'max_iter': 1000}",StandardScaler,passtrough,KMeans,passthrough,PolynomialFeatures,0.9259259259259259,0.9776536312849162,0.9510869565217392,0.6363636363636364,0.3333333333333333,0.43749999999999994,0.7811447811447811,0.6554934823091247,0.6942934782608696,0.8955218855218855,0.91,0.8971603260869565,0.91
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 10, 'max_iter': 1000}",StandardScaler,passtrough,KMeans,SelectKBest,passthrough,0.9175257731958762,0.994413407821229,0.9544235924932976,0.8333333333333334,0.23809523809523808,0.37037037037037035,0.8754295532646048,0.6162543229582336,0.662396981431834,0.9086855670103092,0.915,0.8930980041703901,0.915
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 10, 'max_iter': 1000}",StandardScaler,passtrough,KMeans,SelectKBest,PolynomialFeatures,0.9322916666666666,1.0,0.9649595687331537,1.0,0.38095238095238093,0.5517241379310345,0.9661458333333333,0.6904761904761905,0.758341853332094,0.9394010416666666,0.935,0.9215698484989311,0.935
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 10, 'max_iter': 1000}",StandardScaler,passtrough,KMeans,SelectFpr,passthrough,0.9417989417989417,0.994413407821229,0.9673913043478259,0.9090909090909091,0.47619047619047616,0.6249999999999999,0.9254449254449254,0.7353019420058526,0.7961956521739129,0.9383645983645984,0.94,0.9314402173913042,0.94
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 1, 'max_iter': 1000}",StandardScaler,passtrough,KMeans,SelectFpr,PolynomialFeatures,0.9358288770053476,0.9776536312849162,0.9562841530054644,0.6923076923076923,0.42857142857142855,0.5294117647058824,0.8140682846565199,0.7031125299281724,0.7428479588556733,0.9102591526120938,0.92,0.9114625522340083,0.92
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 10, 'max_iter': 1000}",StandardScaler,passtrough,passthrough,passthrough,passthrough,0.956989247311828,0.994413407821229,0.9753424657534246,0.9285714285714286,0.6190476190476191,0.742857142857143,0.9427803379416283,0.806730513434424,0.8590998043052838,0.9540053763440861,0.955,0.950931506849315,0.955
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 1, 'max_iter': 1000}",StandardScaler,passtrough,passthrough,passthrough,PolynomialFeatures,0.9613259668508287,0.9720670391061452,0.9666666666666666,0.7368421052631579,0.6666666666666666,0.7,0.8490840360569933,0.819366852886406,0.8333333333333333,0.9377551613841232,0.94,0.9386666666666664,0.94
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 10, 'max_iter': 1000}",StandardScaler,passtrough,passthrough,SelectKBest,passthrough,0.956989247311828,0.994413407821229,0.9753424657534246,0.9285714285714286,0.6190476190476191,0.742857142857143,0.9427803379416283,0.806730513434424,0.8590998043052838,0.9540053763440861,0.955,0.950931506849315,0.955
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 1, 'max_iter': 1000}",StandardScaler,passtrough,passthrough,SelectKBest,PolynomialFeatures,0.9468085106382979,0.994413407821229,0.9700272479564034,0.9166666666666666,0.5238095238095238,0.6666666666666667,0.9317375886524822,0.7591114658153764,0.8183469573115351,0.9436436170212765,0.945,0.9381743869209811,0.945
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 1, 'max_iter': 1000}",StandardScaler,passtrough,passthrough,SelectFpr,passthrough,0.9518716577540107,0.994413407821229,0.9726775956284153,0.9230769230769231,0.5714285714285714,0.7058823529411765,0.9374742904154669,0.7829209896249002,0.8392799742847958,0.9488482106129166,0.95,0.9446640951462552,0.95
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 1, 'max_iter': 1000}",StandardScaler,passtrough,passthrough,SelectFpr,PolynomialFeatures,0.9613259668508287,0.9720670391061452,0.9666666666666666,0.7368421052631579,0.6666666666666666,0.7,0.8490840360569933,0.819366852886406,0.8333333333333333,0.9377551613841232,0.94,0.9386666666666664,0.94
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 10, 'max_iter': 1000}",RobustScaler,OverSampler,KMeans,passthrough,passthrough,0.9748427672955975,0.8659217877094972,0.9171597633136095,0.4146341463414634,0.8095238095238095,0.5483870967741935,0.6947384568185304,0.8377227986166533,0.7327734300439015,0.9160208620954134,0.86,0.8784386333269708,0.86
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 100, 'max_iter': 1000}",RobustScaler,OverSampler,KMeans,passthrough,PolynomialFeatures,0.9520958083832335,0.888268156424581,0.9190751445086704,0.3939393939393939,0.6190476190476191,0.48148148148148145,0.6730176011613137,0.7536578877361,0.7002783129950759,0.8934893848666304,0.86,0.8731278098908156,0.86
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 0.1, 'max_iter': 1000}",RobustScaler,OverSampler,KMeans,SelectKBest,passthrough,0.9874213836477987,0.8770949720670391,0.9289940828402367,0.4634146341463415,0.9047619047619048,0.6129032258064516,0.7254180088970701,0.890928438414472,0.7709486543233441,0.9324006749501457,0.88,0.8958045428516893,0.88
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 100, 'max_iter': 1000}",RobustScaler,OverSampler,KMeans,SelectKBest,PolynomialFeatures,0.961038961038961,0.8268156424581006,0.8888888888888888,0.32608695652173914,0.7142857142857143,0.4477611940298507,0.6435629587803501,0.7705506783719074,0.6683250414593698,0.8943690005646527,0.815,0.8425704809286898,0.815
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 100, 'max_iter': 1000}",RobustScaler,OverSampler,KMeans,SelectFpr,passthrough,0.9872611464968153,0.8659217877094972,0.9226190476190476,0.4418604651162791,0.9047619047619048,0.59375,0.7145608058065471,0.885341846235701,0.7581845238095237,0.9299940749518589,0.87,0.8880877976190475,0.87
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 100, 'max_iter': 1000}",RobustScaler,OverSampler,KMeans,SelectFpr,PolynomialFeatures,0.9746835443037974,0.8603351955307262,0.913946587537092,0.40476190476190477,0.8095238095238095,0.5396825396825397,0.6897227245328511,0.8349295025272678,0.7268145636098158,0.9148417721518988,0.855,0.8746488625123641,0.855
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 0.1, 'max_iter': 1000}",RobustScaler,OverSampler,passthrough,passthrough,passthrough,0.9814814814814815,0.888268156424581,0.9325513196480938,0.47368421052631576,0.8571428571428571,0.6101694915254237,0.7275828460038987,0.872705506783719,0.7713604055867587,0.9281627680311891,0.885,0.8987012276952134,0.885
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 0.1, 'max_iter': 1000}",RobustScaler,OverSampler,passthrough,passthrough,PolynomialFeatures,0.9817073170731707,0.8994413407821229,0.9387755102040817,0.5,0.8571428571428571,0.631578947368421,0.7408536585365854,0.87829209896249,0.7851772287862513,0.9311280487804878,0.895,0.9065198711063374,0.895
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 100, 'max_iter': 1000}",RobustScaler,OverSampler,passthrough,SelectKBest,passthrough,0.9814814814814815,0.888268156424581,0.9325513196480938,0.47368421052631576,0.8571428571428571,0.6101694915254237,0.7275828460038987,0.872705506783719,0.7713604055867587,0.9281627680311891,0.885,0.8987012276952134,0.885
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 1, 'max_iter': 1000}",RobustScaler,OverSampler,passthrough,SelectKBest,PolynomialFeatures,0.9664429530201343,0.8044692737430168,0.878048780487805,0.3137254901960784,0.7619047619047619,0.4444444444444444,0.6400842216081064,0.7831870178238893,0.6612466124661247,0.8979076194236084,0.8,0.8325203252032521,0.8
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 1, 'max_iter': 1000}",RobustScaler,OverSampler,passthrough,SelectFpr,passthrough,0.9811320754716981,0.8715083798882681,0.923076923076923,0.43902439024390244,0.8571428571428571,0.5806451612903225,0.7100782328578003,0.8643256185155626,0.7518610421836227,0.9242107685227796,0.87,0.88712158808933,0.87
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 0.1, 'max_iter': 1000}",RobustScaler,OverSampler,passthrough,SelectFpr,PolynomialFeatures,0.98125,0.8770949720670391,0.9262536873156343,0.45,0.8571428571428571,0.5901639344262294,0.715625,0.867118914604948,0.7582088108709318,0.9254687499999998,0.875,0.8909642632622469,0.875
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 1, 'max_iter': 1000}",RobustScaler,UnderSampler,KMeans,passthrough,passthrough,0.9675324675324676,0.8324022346368715,0.8948948948948949,0.34782608695652173,0.7619047619047619,0.4776119402985074,0.6576792772444946,0.7971534982708166,0.6862534175967012,0.9024632975719933,0.825,0.8510801846622743,0.825
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 10, 'max_iter': 1000}",RobustScaler,UnderSampler,KMeans,passthrough,PolynomialFeatures,0.9532163742690059,0.9106145251396648,0.9314285714285714,0.4482758620689655,0.6190476190476191,0.52,0.7007461181689857,0.764831072093642,0.7257142857142858,0.9001976204880016,0.88,0.8882285714285714,0.88
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 10, 'max_iter': 1000}",RobustScaler,UnderSampler,KMeans,SelectKBest,passthrough,0.9712230215827338,0.7541899441340782,0.8490566037735849,0.2786885245901639,0.8095238095238095,0.4146341463414634,0.6249557730864488,0.7818568768289439,0.6318453750575241,0.8985068993985139,0.76,0.8034422457432122,0.76
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 0.1, 'max_iter': 1000}",RobustScaler,UnderSampler,KMeans,SelectKBest,PolynomialFeatures,0.9607843137254902,0.8212290502793296,0.8855421686746989,0.3191489361702128,0.7142857142857143,0.4411764705882353,0.6399666249478515,0.7677573822825219,0.6633593196314671,0.8934125990821862,0.81,0.8388837703756202,0.81
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 100, 'max_iter': 1000}",RobustScaler,UnderSampler,KMeans,SelectFpr,passthrough,0.98125,0.8770949720670391,0.9262536873156343,0.45,0.8571428571428571,0.5901639344262294,0.715625,0.867118914604948,0.7582088108709318,0.9254687499999998,0.875,0.8909642632622469,0.875
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 100, 'max_iter': 1000}",RobustScaler,UnderSampler,KMeans,SelectFpr,PolynomialFeatures,0.9748427672955975,0.8659217877094972,0.9171597633136095,0.4146341463414634,0.8095238095238095,0.5483870967741935,0.6947384568185304,0.8377227986166533,0.7327734300439015,0.9160208620954134,0.86,0.8784386333269708,0.86
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 0.1, 'max_iter': 1000}",RobustScaler,UnderSampler,passthrough,passthrough,passthrough,0.9754601226993865,0.888268156424581,0.9298245614035088,0.4594594594594595,0.8095238095238095,0.5862068965517242,0.717459791079423,0.8488959829741953,0.7580157289776165,0.9212800530591941,0.88,0.8937447065940716,0.88
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 0.1, 'max_iter': 1000}",RobustScaler,UnderSampler,passthrough,passthrough,PolynomialFeatures,0.9875,0.88268156424581,0.9321533923303834,0.475,0.9047619047619048,0.6229508196721311,0.73125,0.8937217345038574,0.7775521060012572,0.9336875,0.885,0.8996871222012669,0.885
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 10, 'max_iter': 1000}",RobustScaler,UnderSampler,passthrough,SelectKBest,passthrough,0.9868421052631579,0.8379888268156425,0.9063444108761329,0.3958333333333333,0.9047619047619048,0.5507246376811594,0.6913377192982456,0.8713753657887736,0.7285345242786462,0.9247861842105263,0.845,0.8690043346906607,0.845
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 10, 'max_iter': 1000}",RobustScaler,UnderSampler,passthrough,SelectKBest,PolynomialFeatures,0.9583333333333334,0.770949720670391,0.8544891640866874,0.26785714285714285,0.7142857142857143,0.3896103896103896,0.6130952380952381,0.7426177174780526,0.6220497768485385,0.8858333333333335,0.765,0.8056768927666762,0.765
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 10, 'max_iter': 1000}",RobustScaler,UnderSampler,passthrough,SelectFpr,passthrough,0.9875,0.88268156424581,0.9321533923303834,0.475,0.9047619047619048,0.6229508196721311,0.73125,0.8937217345038574,0.7775521060012572,0.9336875,0.885,0.8996871222012669,0.885
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 0.1, 'max_iter': 1000}",RobustScaler,UnderSampler,passthrough,SelectFpr,PolynomialFeatures,0.9814814814814815,0.888268156424581,0.9325513196480938,0.47368421052631576,0.8571428571428571,0.6101694915254237,0.7275828460038987,0.872705506783719,0.7713604055867587,0.9281627680311891,0.885,0.8987012276952134,0.885
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 1, 'max_iter': 1000}",RobustScaler,passtrough,KMeans,passthrough,passthrough,0.8944723618090452,0.994413407821229,0.9417989417989417,0.0,0.0,0.0,0.4472361809045226,0.4972067039106145,0.4708994708994709,0.8005527638190955,0.89,0.8429100529100529,0.89
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 0.1, 'max_iter': 1000}",RobustScaler,passtrough,KMeans,passthrough,PolynomialFeatures,0.895,1.0,0.9445910290237467,0.0,0.0,0.0,0.4475,0.5,0.47229551451187335,0.8010250000000001,0.895,0.8454089709762533,0.895
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 1, 'max_iter': 1000}",RobustScaler,passtrough,KMeans,SelectKBest,passthrough,0.8944723618090452,0.994413407821229,0.9417989417989417,0.0,0.0,0.0,0.4472361809045226,0.4972067039106145,0.4708994708994709,0.8005527638190955,0.89,0.8429100529100529,0.89
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 0.1, 'max_iter': 1000}",RobustScaler,passtrough,KMeans,SelectKBest,PolynomialFeatures,0.9308510638297872,0.9776536312849162,0.9536784741144415,0.6666666666666666,0.38095238095238093,0.4848484848484849,0.7987588652482269,0.6793030061186486,0.7192634794814632,0.9031117021276596,0.915,0.9044513252415161,0.915
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 100, 'max_iter': 1000}",RobustScaler,passtrough,KMeans,SelectFpr,passthrough,0.9411764705882353,0.9832402234636871,0.9617486338797813,0.7692307692307693,0.47619047619047616,0.588235294117647,0.8552036199095023,0.7297153498270816,0.7749919639987142,0.9231221719457013,0.93,0.9225297332047572,0.93
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 1, 'max_iter': 1000}",RobustScaler,passtrough,KMeans,SelectFpr,PolynomialFeatures,0.9210526315789473,0.9776536312849162,0.948509485094851,0.6,0.2857142857142857,0.3870967741935483,0.7605263157894737,0.631683958499601,0.6678031296441996,0.8873421052631578,0.905,0.8895611504502142,0.905
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 100, 'max_iter': 1000}",RobustScaler,passtrough,passthrough,passthrough,passthrough,0.956989247311828,0.994413407821229,0.9753424657534246,0.9285714285714286,0.6190476190476191,0.742857142857143,0.9427803379416283,0.806730513434424,0.8590998043052838,0.9540053763440861,0.955,0.950931506849315,0.955
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 1, 'max_iter': 1000}",RobustScaler,passtrough,passthrough,passthrough,PolynomialFeatures,0.9613259668508287,0.9720670391061452,0.9666666666666666,0.7368421052631579,0.6666666666666666,0.7,0.8490840360569933,0.819366852886406,0.8333333333333333,0.9377551613841232,0.94,0.9386666666666664,0.94
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 100, 'max_iter': 1000}",RobustScaler,passtrough,passthrough,SelectKBest,passthrough,0.956989247311828,0.994413407821229,0.9753424657534246,0.9285714285714286,0.6190476190476191,0.742857142857143,0.9427803379416283,0.806730513434424,0.8590998043052838,0.9540053763440861,0.955,0.950931506849315,0.955
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 10, 'max_iter': 1000}",RobustScaler,passtrough,passthrough,SelectKBest,PolynomialFeatures,0.9270833333333334,0.994413407821229,0.9595687331536388,0.875,0.3333333333333333,0.48275862068965514,0.9010416666666667,0.6638733705772811,0.721163676921647,0.9216145833333335,0.925,0.9095036713449205,0.925
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 10, 'max_iter': 1000}",RobustScaler,passtrough,passthrough,SelectFpr,passthrough,0.956989247311828,0.994413407821229,0.9753424657534246,0.9285714285714286,0.6190476190476191,0.742857142857143,0.9427803379416283,0.806730513434424,0.8590998043052838,0.9540053763440861,0.955,0.950931506849315,0.955
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'max_iter': [1000]}","{'C': 1, 'max_iter': 1000}",RobustScaler,passtrough,passthrough,SelectFpr,PolynomialFeatures,0.9615384615384616,0.9776536312849162,0.9695290858725762,0.7777777777777778,0.6666666666666666,0.717948717948718,0.8696581196581197,0.8221601489757915,0.8437389019106472,0.9422435897435898,0.945,0.9431131472405712,0.945
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11]}",{'max_depth': 9},StandardScaler,OverSampler,KMeans,passthrough,passthrough,0.9433962264150944,0.8379888268156425,0.8875739644970414,0.2926829268292683,0.5714285714285714,0.3870967741935484,0.6180395766221813,0.704708699122107,0.6373353693452949,0.8750713299585827,0.81,0.8350238595151747,0.81
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11]}",{'max_depth': 11},StandardScaler,OverSampler,KMeans,passthrough,PolynomialFeatures,0.9281767955801105,0.9385474860335196,0.9333333333333332,0.42105263157894735,0.38095238095238093,0.4,0.6746147135795288,0.6597499334929502,0.6666666666666666,0.8749287583599883,0.88,0.8773333333333333,0.88
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11]}",{'max_depth': 9},StandardScaler,OverSampler,KMeans,SelectKBest,passthrough,0.9428571428571428,0.9217877094972067,0.9322033898305084,0.44,0.5238095238095238,0.4782608695652174,0.6914285714285714,0.7227986166533653,0.705232129697863,0.8900571428571429,0.88,0.8845394252026528,0.88
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11]}",{'max_depth': 9},StandardScaler,OverSampler,KMeans,SelectKBest,PolynomialFeatures,0.9482758620689655,0.9217877094972067,0.9348441926345609,0.46153846153846156,0.5714285714285714,0.5106382978723405,0.7049071618037135,0.746608140462889,0.7227412452534507,0.8971684350132625,0.885,0.8903025736845277,0.885
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11]}",{'max_depth': 11},StandardScaler,OverSampler,KMeans,SelectFpr,passthrough,0.9710982658959537,0.9385474860335196,0.9545454545454546,0.5925925925925926,0.7619047619047619,0.6666666666666666,0.7818454292442731,0.8502261239691407,0.8106060606060606,0.9313551701991009,0.92,0.9243181818181818,0.92
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11]}",{'max_depth': 9},StandardScaler,OverSampler,KMeans,SelectFpr,PolynomialFeatures,0.9578313253012049,0.888268156424581,0.9217391304347826,0.4117647058823529,0.6666666666666666,0.509090909090909,0.6847980155917789,0.7774674115456238,0.7154150197628458,0.9004943302622255,0.865,0.8784110671936759,0.865
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11]}",{'max_depth': 11},StandardScaler,OverSampler,passthrough,passthrough,passthrough,0.9774011299435028,0.9664804469273743,0.9719101123595506,0.7391304347826086,0.8095238095238095,0.7727272727272727,0.8582657823630557,0.8880021282255919,0.8723186925434117,0.9523827069516089,0.95,0.9509959141981613,0.95
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11]}",{'max_depth': 5},StandardScaler,OverSampler,passthrough,passthrough,PolynomialFeatures,0.974025974025974,0.8379888268156425,0.9009009009009009,0.3695652173913043,0.8095238095238095,0.5074626865671641,0.6717955957086392,0.823756318169726,0.7041817937340324,0.9105575945793336,0.835,0.8595898883958586,0.835
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11]}",{'max_depth': 11},StandardScaler,OverSampler,passthrough,SelectKBest,passthrough,0.9825581395348837,0.9441340782122905,0.9629629629629629,0.6428571428571429,0.8571428571428571,0.7346938775510204,0.8127076411960132,0.9006384676775738,0.8488284202569917,0.946889534883721,0.935,0.9389947089947088,0.935
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11]}",{'max_depth': 11},StandardScaler,OverSampler,passthrough,SelectKBest,PolynomialFeatures,0.9653179190751445,0.9329608938547486,0.9488636363636364,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.76043673731535,0.8236233040702314,0.7869318181818182,0.9222928709055878,0.91,0.9148579545454545,0.91
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11]}",{'max_depth': 11},StandardScaler,OverSampler,passthrough,SelectFpr,passthrough,0.9820359281437125,0.9162011173184358,0.9479768786127168,0.5454545454545454,0.8571428571428571,0.6666666666666665,0.763745236799129,0.8866719872306464,0.8073217726396917,0.9361948829613499,0.91,0.9184393063583817,0.91
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11]}",{'max_depth': 7},StandardScaler,OverSampler,passthrough,SelectFpr,PolynomialFeatures,0.9712643678160919,0.9441340782122905,0.9575070821529744,0.6153846153846154,0.7619047619047619,0.6808510638297872,0.7933244916003537,0.8530194200585262,0.8191790729913808,0.933896993810787,0.925,0.9284582002290398,0.925
