Estimator,parameters,best_params,Scaler,Sampler,Clusterer,Feature Selector,Interaction feature,0_precision,0_recall,0_f1-score,1_precision,1_recall,1_f1-score,macro_avg_precision,macro_avg_recall,macro_avg_f1-score,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1-score,accuracy
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},RobustScaler,passtrough,KMeans,SelectKBest,PolynomialFeatures,0.9518072289156626,0.9967087218869994,0.9737406216505896,0.934065934065934,0.480225988700565,0.6343283582089553,0.9429365814907984,0.7384673552937822,0.8040344899297724,0.9502371243214616,0.951,0.9437026363360048,0.951
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},RobustScaler,passtrough,KMeans,SelectFpr,passthrough,0.9377682403433476,0.9588590235874932,0.948196365608896,0.4485294117647059,0.3446327683615819,0.389776357827476,0.6931488260540267,0.6517458959745376,0.668986361718186,0.8944706040141378,0.9045,0.8987761949202404,0.9045
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},RobustScaler,passtrough,KMeans,SelectFpr,PolynomialFeatures,0.9228764981761334,0.9714755896873286,0.9465526456440408,0.3580246913580246,0.1638418079096045,0.2248062015503875,0.640450594767079,0.5676586987984665,0.5856794235972141,0.8728871132727307,0.9,0.8826780853417524,0.9
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},RobustScaler,passtrough,passthrough,passthrough,passthrough,0.956221198156682,0.9105869445968184,0.9328463051418938,0.3825757575757575,0.5706214689265536,0.4580498866213151,0.6693984778662199,0.740604206761686,0.6954480958816045,0.9054535766652704,0.8805,0.8908268221028226,0.8805
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},RobustScaler,passtrough,passthrough,passthrough,PolynomialFeatures,0.9652902453620588,0.8848052660449808,0.9232970807097882,0.3617021276595745,0.672316384180791,0.4703557312252964,0.6634961865108165,0.7785608251128859,0.6968264059675423,0.9118726969453887,0.866,0.8832117712804107,0.866
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},RobustScaler,passtrough,passthrough,SelectKBest,passthrough,0.9570692615912992,0.9171695008228196,0.9366946778711484,0.4031620553359684,0.576271186440678,0.4744186046511627,0.6801156584636339,0.7467203436317488,0.7055566412611556,0.9080484738377026,0.887,0.8957832453911797,0.887
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},RobustScaler,passtrough,passthrough,SelectKBest,PolynomialFeatures,0.9540983606557376,0.9577619308831596,0.955926635641938,0.5470588235294118,0.5254237288135594,0.5360230547550432,0.7505785920925747,0.7415928298483595,0.7459748451984907,0.918075361620058,0.9195,0.918765168733448,0.9195
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},RobustScaler,passtrough,passthrough,SelectFpr,passthrough,0.9566724436741768,0.9083927591881514,0.93190770962296,0.379182156133829,0.576271186440678,0.4573991031390135,0.6679272999040029,0.7423319728144147,0.6946534063809868,0.905564553226856,0.879,0.8899136979491309,0.879
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-06},RobustScaler,passtrough,passthrough,SelectFpr,PolynomialFeatures,0.9653731343283584,0.8869994514536478,0.9245283018867924,0.3661538461538461,0.672316384180791,0.4741035856573705,0.6657634902411023,0.7796579178172194,0.6993159437720815,0.912342227324914,0.868,0.8846657145004887,0.868
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},MaxAbsScaler,passtrough,KMeans,passthrough,passthrough,0.9132189707366296,0.9928688974218322,0.9513797634691196,0.2777777777777778,0.0282485875706214,0.0512820512820512,0.5954983742572038,0.5105587424962268,0.5013309073755854,0.8569824251597713,0.9075,0.871721115940564,0.9075
